"SADMIN";"SIEBEL8";"";"";"000351029110455466";"";"3000000038";"VEND";"";"";"";"04";"Ocurrio un error inesperado dentro de la RFC";"FRMO-00083"
"SADMIN";"SIEBEL8";"";"";"000351029110455466";"";"3000000038";"VEND";"";"";"";"04";"Ocurrio un error inesperado dentro de la RFC";"FRMO-00083"
"SADMIN";"SIEBEL8";"";"";"000351029110455466";"";"3000000038";"VEND";"";"";"";"04";"Ocurrio un error inesperado dentro de la RFC";"FRMO-00083"
"gabriel_Nov_18_427pm";"SIEBEL8";"";"";"000351029110455466";"";"3000000038";"NVEN";"";"";"";"04";"Ocurrio un error inesperado dentro de la RFC";"FRMO-00083"
"gabriel_Nov_18_427pm";"SIEBEL8";"";"";"000353471036138416";"";"3000000445";"NVEN";"";"";"";"02";"Este IMEI ya posee el status no vendido";"FRMO-00083"
"gabriel_Nov_18_427pm";"SIEBEL8";"";"";"000353471036138416";"";"3000000445";"VEND";"";"";"";"00";"Ejecucion exitosa";"FRMO-00083"
"gabriel_Nov_18_427pm";"SIEBEL8";"";"";"000353471036138416";"";"3000000445";"NVEN";"";"";"";"00";"Ejecucion exitosa";"FRMO-00083"
"gabriel_Nov_18_427pm";"SIEBEL8";"";"";"000353471036651590";"";"3000000445";"NVEN";"";"";"";"02";"Este IMEI ya posee el status no vendido";"FRMO-00083"
"gabriel_Nov_18_427pm";"SIEBEL8";"";"";"000353471036651590";"";"3000000445";"VEND";"";"";"";"00";"Ejecucion exitosa";"FRMO-00083"
"gabriel_Nov_18_427pm";"SIEBEL8";"";"";"000353471036651590";"";"3000000445";"NVEN";"";"";"";"00";"Ejecucion exitosa";"FRMO-00083"
"gabriel_Nov_18_427pm";"SIEBEL8";"";"";"000353471036651590";"";"3000000445";"NVEN";"";"";"";"02";"Este IMEI ya posee el status no vendido";"FRMO-00083"
"SADMIN";"SIEBEL8";"";"";"000353471036651590";"";"3000000445";"VEND";"";"";"";"00";"Ejecucion exitosa";"FRMO-00083"
"SADMIN";"SIEBEL8";"";"";"000353471036652580";"";"3000000445";"VEND";"";"";"";"00";"Ejecucion exitosa";"FRMO-00083"
"SADMIN";"SIEBEL8";"";"";"000353471036652689";"";"3000000445";"VEND";"";"";"";"00";"Ejecucion exitosa";"FRMO-00083"
"SADMIN";"SIEBEL8";"";"";"000353471036654230";"";"3000000445";"VEND";"";"";"";"00";"Ejecucion exitosa";"FRMO-00083"
"SADMIN";"SIEBEL8";"";"";"000353471036656466";"";"3000000445";"VEND";"";"";"";"00";"Ejecucion exitosa";"FRMO-00083"
"CB_20100817_01";"SIEBEL8";"";"";"000353471036169718";"";"3000000445";"VEND";"";"";"";"01";"Este IMEI ya se encuentra vendido";"FRMO-00083"
"SADMIN";"SIEBEL8";"";"";"000353471036654479";"";"3000000445";"VEND";"";"";"";"00";"Ejecucion exitosa";"FRMO-00083"
"CB_20100817_01";"SIEBEL8";"";"";"000353471036169718";"";"3000000445";"VEND";"";"";"";"01";"Este IMEI ya se encuentra vendido";"FRMO-00083"
"xx";"SIEBEL8";"";"";"000353471036138416";"";"3000000445";"VEND";"";"";"";"00";"Ejecucion exitosa";"FRMO-00083"
"xx";"SIEBEL8";"";"";"000353471036138416";"";"3000000445";"NVEN";"";"";"";"00";"Ejecucion exitosa";"FRMO-00083"
"xx";"SIEBEL8";"";"";"000353471036138416";"";"3000000445";"VEND";"";"";"";"00";"Ejecucion exitosa";"FRMO-00083"
"xx";"SIEBEL8";"";"";"000353471036138416";"";"3000000445";"NVEN";"";"";"";"00";"Ejecucion exitosa";"FRMO-00083"
"Raq";"SIEBEL8";"";"";"000351029110455478";"";"3000000445";"VEND";"";"";"";"02";"Este IMEI ya posee el status no vendido";"FRMO-00083"
"cballarte";"SIEBEL8";"";"";"000353471036169718";"";"3000000445";"VEND";"";"";"";"01";"Este IMEI ya se encuentra vendido";"FRMO-00083"
"xx";"SIEBEL8";"";"";"000351029110455478";"";"3000000445";"VEND";"";"";"";"02";"Este IMEI ya posee el status no vendido";"FRMO-00083"
"xx";"SIEBEL8";"";"";"000353471036176622";"";"3000000445";"VEND";"";"";"";"00";"Ejecucion exitosa";"FRMO-00083"
"JG_20100708_01";"SIEBEL8";"";"";"000353471036169718";"";"3000000445";"VEND";"";"";"";"01";"Este IMEI ya se encuentra vendido";"FRMO-00083"
"JG_20100708_01";"SIEBEL8";"";"";"000353471036169718";"";"3000000445";"VEND";"";"";"";"01";"Este IMEI ya se encuentra vendido";"FRMO-00083"
"SADMIN";"SIEBEL8";"";"";"000353471036654644";"";"3000000445";"VEND";"";"";"";"00";"Ejecucion exitosa";"FRMO-00083"
"JG_20100708_01";"SIEBEL8";"";"";"000353471036169718";"";"3000000445";"VEND";"";"";"";"01";"Este IMEI ya se encuentra vendido";"FRMO-00083"
"SIEBEL8";"SIEBEL8";"";"";"000351029110455490";"";"3000000038";"VEND";"";"";"";"04";"Ocurrio un error inesperado dentro de la RFC";"FRMO-00083"
"SADMIN";"SIEBEL8";"";"";"000351029110455492";"";"3000000038";"VEND";"";"";"";"04";"Ocurrio un error inesperado dentro de la RFC";"FRMO-00083"
"JG_20100708_01";"SIEBEL8";"";"";"000353471036169718";"";"3000000445";"VEND";"";"";"";"01";"Este IMEI ya se encuentra vendido";"FRMO-00083"
"JG_20100708_01";"SIEBEL8";"";"";"000353471036169718";"";"3000000445";"VEND";"";"";"";"01";"Este IMEI ya se encuentra vendido";"FRMO-00083"
"JG_20100708_01";"SIEBEL8";"";"";"000353471036169718";"";"3000000445";"VEND";"";"";"";"01";"Este IMEI ya se encuentra vendido";"FRMO-00083"
"JG_20100708_01";"SIEBEL8";"";"";"000353471036169718";"";"3000000445";"VEND";"";"";"";"01";"Este IMEI ya se encuentra vendido";"FRMO-00083"
"SADMIN";"SIEBEL8";"";"";"000351029110455493";"";"3000000038";"VEND";"";"";"";"04";"Ocurrio un error inesperado dentro de la RFC";"FRMO-00083"
"JG_20100708_01";"SIEBEL8";"";"";"000353471036169718";"";"3000000445";"VEND";"";"";"";"01";"Este IMEI ya se encuentra vendido";"FRMO-00083"
"JG_20100708_01";"SIEBEL8";"";"";"000353471036169718";"";"3000000445";"VEND";"";"";"";"01";"Este IMEI ya se encuentra vendido";"FRMO-00083"
"JG_20100708_01";"SIEBEL8";"";"";"000353471036169718";"";"3000000445";"VEND";"";"";"";"01";"Este IMEI ya se encuentra vendido";"FRMO-00083"
"JG_20100708_01";"SIEBEL8";"";"";"000351029110455478";"";"3000000445";"VEND";"";"";"";"02";"Este IMEI ya posee el status no vendido";"FRMO-00083"
"SADMIN";"SIEBEL8";"";"";"000351029110455495";"";"3000000038";"VEND";"";"";"";"04";"Ocurrio un error inesperado dentro de la RFC";"FRMO-00083"
"SADMIN";"SIEBEL8";"";"";"000351029110455494";"";"3000000038";"VEND";"";"";"";"04";"Ocurrio un error inesperado dentro de la RFC";"FRMO-00083"
"gabriel_Nov_18_427pm";"SIEBEL8";"";"";"000351029110455494";"";"3000000038";"NVEN";"";"";"";"04";"Ocurrio un error inesperado dentro de la RFC";"FRMO-00083"
"gabriel_Nov_18_427pm";"SIEBEL8";"";"";"000351029110455494";"";"3000000038";"VEND";"";"";"";"04";"Ocurrio un error inesperado dentro de la RFC";"FRMO-00083"
"SADMIN";"SIEBEL8";"";"";"000353471036655351";"";"3000000445";"VEND";"";"";"";"00";"Ejecucion exitosa";"FRMO-00083"
"SADMIN";"SIEBEL8";"";"";"000351029110455495";"";"3000000038";"VEND";"";"";"";"04";"Ocurrio un error inesperado dentro de la RFC";"FRMO-00083"
"SADMIN";"SIEBEL8";"";"";"000353471036656482";"";"3000000445";"VEND";"";"";"";"00";"Ejecucion exitosa";"FRMO-00083"
"JG_20100708_01";"SIEBEL8";"";"";"000351029110455478";"";"3000000445";"VEND";"";"";"";"02";"Este IMEI ya posee el status no vendido";"FRMO-00083"
"SADMIN";"SIEBEL8";"";"";"000353471036655369";"";"3000000445";"VEND";"";"";"";"00";"Ejecucion exitosa";"FRMO-00083"
"lobogabs";"SIEBEL8";"";"";"000351029110455490";"";"3000000038";"VEND";"";"";"";"04";"Ocurrio un error inesperado dentro de la RFC";"FRMO-00083"
"xx";"SIEBEL8";"";"";"000353471036138416";"";"3000000445";"VEND";"";"";"";"00";"Ejecucion exitosa";"FRMO-00083"
"xx";"SIEBEL8";"";"";"000353471036138416";"";"3000000445";"NVEN";"";"";"";"00";"Ejecucion exitosa";"FRMO-00083"
"xx";"SIEBEL8";"";"";"000353471036138416";"";"3000000445";"VEND";"";"";"";"00";"Ejecucion exitosa";"FRMO-00083"
"SADMIN";"SIEBEL8";"";"";"000353471036659908";"";"3000000445";"VEND";"";"";"";"00";"Ejecucion exitosa";"FRMO-00083"
"SADMIN";"SIEBEL8";"";"";"000353471036659957";"";"3000000445";"VEND";"";"";"";"00";"Ejecucion exitosa";"FRMO-00083"
"SADMIN";"SIEBEL8";"";"";"000353471036660252";"";"3000000445";"VEND";"";"";"";"00";"Ejecucion exitosa";"FRMO-00083"
"JG_20100708_01";"SIEBEL8";"";"";"000353471036655344";"";"3000000445";"VEND";"";"";"";"00";"Ejecucion exitosa";"FRMO-00083"
"JG_20100708_01";"SIEBEL8";"";"";"000353471036655344";"";"3000000445";"VEND";"";"";"";"01";"Este IMEI ya se encuentra vendido";"FRMO-00083"
"JG_20100708_01";"SIEBEL8";"";"";"000353471036655344";"";"3000000445";"VEND";"";"";"";"01";"Este IMEI ya se encuentra vendido";"FRMO-00083"
"xx";"SIEBEL8";"";"";"000353471036176622";"";"3000000445";"VEND";"";"";"";"01";"Este IMEI ya se encuentra vendido";"FRMO-00083"
"JG_20100708_01";"SIEBEL8";"";"";"000353471036169718";"";"3000000445";"VEND";"";"";"";"01";"Este IMEI ya se encuentra vendido";"FRMO-00083"
"xxx";"SIEBEL8";"";"";"000353471036138416";"";"3000000445";"NVEN";"";"";"";"00";"Ejecucion exitosa";"FRMO-00083"
"SADMIN";"SIEBEL8";"";"";"000353471036654479";"";"3000000445";"VEND";"";"";"";"01";"Este IMEI ya se encuentra vendido";"FRMO-00083"
"xxx";"SIEBEL8";"";"";"000353471036654479";"";"3000000445";"NVEN";"";"";"";"00";"Ejecucion exitosa";"FRMO-00083"
"SADMIN";"SIEBEL8";"";"";"000353471036654479";"";"3000000445";"VEND";"";"";"";"00";"Ejecucion exitosa";"FRMO-00083"
"xxx";"SIEBEL8";"";"";"000353471036654644";"";"3000000445";"NVEN";"";"";"";"00";"Ejecucion exitosa";"FRMO-00083"
"SADMIN";"SIEBEL8";"";"";"000353471036663405";"";"3000000445";"VEND";"";"";"";"00";"Ejecucion exitosa";"FRMO-00083"
"SADMIN";"SIEBEL8";"";"";"000353471036656771";"";"3000000445";"VEND";"";"";"";"00";"Ejecucion exitosa";"FRMO-00083"
"SADMIN";"SIEBEL8";"";"";"000353471036663702";"";"3000000445";"VEND";"";"";"";"00";"Ejecucion exitosa";"FRMO-00083"
